pengirim,penerus,nama file,tanggal dan Waktu
@RGCBEKASHKKK,@RGCBEKASHKKK,ADMIN RNL.vcf,27-05 17:57
@RGCBEKASHKKK,@RGCBEKASHKKK,Kontak.vcf,27-05 18:05
@RGCBEKASHKKK,@RGCBEKASHKKK,ADMIN RNL_1748344282290.vcf,27-05 18:11
@RGCBEKASHKKK,@RGCBEKASHKKK,ADMIN RNL (2)_1748344419733.vcf,27-05 18:14
@RGCBEKASHKKK,@RGCBEKASHKKK,ADMIN RNL (2)_1748344419733.vcf,27-05 18:15
@RGCBEKASHKKK,@RGCBEKASHKKK,ADMIN PRTM.vcf,27-05 21:59
