pengirim,penerus,nama file,tanggal dan Waktu
@xyhan17,@xyhan17,ADMINNAVY SPOTIFYL.vcf,29-05 01:02
@xyhan17,@xyhan17,Spotify28L6.vcf,29-05 01:03
@xyhan17,@xyhan17,Spotify28L6.vcf,29-05 01:04
@xyhan17,@xyhan17,ADMINNAVY SPOTIFYL.vcf,29-05 11:54
@xyhan17,@xyhan17,ADMINNAVY SPOTIFYL.vcf,29-05 12:10
@xyhan17,@xyhan17,335.vcf,29-05 15:16
