pengirim,penerus,nama file,tanggal dan Waktu
@xyaaan12,@xyaaan12,(BM)Agoda-180.vcf,29-05 19:41
@xyaaan12,@xyaaan12,(BM)Agoda-180.vcf,29-05 19:42
@xyaaan12,@xyaaan12,(BM)Agoda-180.txt,29-05 19:42
@xyaaan12,@xyaaan12,(BM)Agoda-180.vcf,29-05 19:45
@xyaaan12,@xyaaan12,(BM)Agoda-180 (1).txt,29-05 19:46
@xyaaan12,@xyaaan12,Navy gak usah di masukin.vcf,29-05 19:52
